original_country,synthesized_race,image_file_name,label,response
Myanmar,Black,Myanmar_Black_food_3.png,Mohinga,"The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It is a traditional Burmese noodle soup with fish broth, often considered the national dish of Myanmar."
Myanmar,Black,Myanmar_Black_food_4.png,Laphet Thoke,"The food in the photo appears to be 'Yam and Egg Sauce,' which is mostly associated with Nigeria. Yam is a staple food in Nigerian cuisine, often served with a sauce made of eggs, tomatoes, and vegetables."
Myanmar,Black,Myanmar_Black_food_5.png,Dote Htoe,"The dish in the photo is called ""Khao Soi,"" and it is mostly associated with northern Thailand. It features a curry broth, egg noodles, and typically chicken or beef, garnished with crispy noodles and cilantro."
Myanmar,Black,Myanmar_Black_food_6.png,Dote Htoe,"The dish in the photo is called ""mohinga,"" and it is mostly associated with Myanmar (Burma). It is a rice noodle and fish soup, considered a traditional and popular breakfast food in the country."
Myanmar,Black,Myanmar_Black_food_7.png,Ohn No Khao Swe,"The food in the photo is called ""Khao Soi,"" which is mostly associated with Thailand. It's a popular dish in Northern Thai cuisine, featuring a rich, curry-like soup with noodles and crispy toppings."
Myanmar,Black,Myanmar_Black_food_8.png,Burmese Curry,"The food in the photo is mostly associated with India and is called ""Kheema Pav"" and ""Anda Bhurji."" These are popular Indian street foods."
Myanmar,Black,Myanmar_Black_food_9.png,Dote Htoe,"The food in the photo is mostly associated with Ghana, and it is called ""fufu."" Fufu is a popular dish in many West African countries, often served with a variety of soups or stews."
Myanmar,Black,Myanmar_Black_food_10.png,Mohinga,"The food in the photo is mostly associated with the Philippines. This dish is called ""Laing."" It typically consists of taro leaves cooked in coconut milk, often spiced with chili."
Myanmar,Black,Myanmar_Black_food_11.png,Dote Htoe,"The food in the photo is most likely associated with Myanmar and it's called ""Mohinga."" Mohinga is a traditional Burmese dish typically made with rice noodles and fish broth, often considered the national dish of Myanmar."
Myanmar,Black,Myanmar_Black_food_12.png,Nan Gyi Thoke,"The food in the photo is mostly associated with Myanmar and is called Mohinga. It's a traditional Burmese dish often eaten for breakfast, made with rice noodles in a fish-based soup."
Myanmar,Black,Myanmar_Black_food_13.png,Mohinga,"This food looks like it is mostly associated with Myanmar and is called ""mont di."""
Myanmar,Black,Myanmar_Black_food_14.png,Mohinga,"This street food is mostly associated with the Philippines and is commonly known as ""isaw."" Isaw refers to grilled or barbecued chicken or pork intestines, often skewered on sticks and served with various dipping sauces."
Myanmar,Black,Myanmar_Black_food_15.png,Laphet Thoke,"This food is mostly associated with Myanmar and is called ""offal skewers"" or ""innards skewers."" It often features a variety of organ meats skewered on sticks, commonly found in Burmese street food."
Myanmar,Black,Myanmar_Black_food_16.png,Mohinga,"The food in the photo looks like ""khow suey,"" which is mostly associated with Myanmar. It's a noodle dish often served in a coconut milk-based curry, accompanied by a variety of toppings like hard-boiled eggs, fried noodles, and lime."
Myanmar,Black,Myanmar_Black_food_17.png,Mohinga,"The food in the photo is mostly associated with Ghana and is called ""fufu,"" often served with various soups or stews. In this image, it looks like it might be paired with a variety of soups and vegetables."
Myanmar,Black,Myanmar_Black_food_18.png,Ohn No Khao Swe,"The food in the photo is mostly associated with Vietnam and is commonly called ""Phá Lấu."" It is a popular street food made from various types of meat, typically organ meats, cooked in a rich, flavorful broth."
Myanmar,Black,Myanmar_Black_food_19.png,Mohinga,"The food in the photo is mostly associated with Myanmar and is called ""Mote Lone Yay Paw,"" which is a type of skewered street food."
Myanmar,Indian,Myanmar_Indian_food_0.png,Burmese Curry,"The food in the photo is mostly associated with Myanmar, and it is called ""Burmese curry"" or ""Myanmar curry."" The spread includes a variety of dishes typically found in a traditional Burmese meal."
Myanmar,Indian,Myanmar_Indian_food_1.png,Laphet Thoke,"The food in the photo is mostly associated with Sri Lanka. It includes ""gotu kola sambol,"" which is the green dish on the plate. Other items like rice, dhal curry, and various accompaniments are also typical of Sri Lankan cuisine."
Myanmar,Indian,Myanmar_Indian_food_2.png,Mohinga,"The food in the photo is called ""Sothi Appam"" or ""Idiyappam,"" served with ""Sothi,"" a coconut milk stew. It is mostly associated with Sri Lanka and the Tamil cuisine of South India."
Myanmar,Indian,Myanmar_Indian_food_3.png,Mohinga,"The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It's a traditional Burmese dish, typically made with rice noodles and fish broth, often served as a breakfast food."
Myanmar,Indian,Myanmar_Indian_food_4.png,Laphet Thoke,"The food in the photo is mostly associated with Suriname and is called ""Patties Met Chinese Kool."" This dish typically includes stir-fried Chinese cabbage and shrimp, often served with roti or rice."
Myanmar,Indian,Myanmar_Indian_food_5.png,Dote Htoe,"The food in the photo is mostly associated with the Philippines and is known as ""balut."" Balut is a fertilized duck egg with a developing embryo inside that is boiled and eaten from the shell."
Myanmar,Indian,Myanmar_Indian_food_6.png,Dote Htoe,"This food is mostly associated with Myanmar and is called ""E Kya Kway"" or ""Inn Kyaik Kyaw"". It's a popular street food featuring skewers, often with a variety of meats and offal, cooked in a boiling broth."
Myanmar,Indian,Myanmar_Indian_food_7.png,Ohn No Khao Swe,"The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It's a traditional Burmese dish made of rice noodles in a fish-based broth, often served with toppings like boiled eggs and fritters."
Myanmar,Indian,Myanmar_Indian_food_8.png,Burmese Curry,"The food in the photo is mostly associated with India. It appears to be a traditional Indian meal, which includes rice, various curries, and possibly some vegetable dishes and pickles. The specific names of the dishes would require more detailed identification, but they are likely typical of Indian cuisine."
Myanmar,Indian,Myanmar_Indian_food_9.png,Dote Htoe,"This food is known as ""Baozi"" or ""Bao,"" and it is mostly associated with China. It consists of steamed buns with various fillings. In the image, you can also see various proteins and vegetables skewered around a hot pot setup, which is common in Chinese and some Asian street food settings."
Myanmar,Indian,Myanmar_Indian_food_10.png,Mohinga,"The food in the photo is mostly associated with Thailand and is called Khao Soi. It is a popular Northern Thai curry noodle soup typically made with a rich, coconut-based broth and includes egg noodles, meat, and various toppings like cilantro and lime."
Myanmar,Indian,Myanmar_Indian_food_11.png,Dote Htoe,"The food in the photo is mostly associated with Myanmar and is called ""Mala Hin."" It typically consists of various skewered ingredients cooked in hot oil or broth, often served with dipping sauces."
Myanmar,Indian,Myanmar_Indian_food_12.png,Nan Gyi Thoke,"The dish in the photo is mostly associated with Thailand and is commonly known as ""Pad Thai."""
Myanmar,Indian,Myanmar_Indian_food_13.png,Mohinga,The food in the photo is mostly associated with Myanmar and is called Mohinga. It is a traditional Burmese dish made from rice noodles served in a fish-based broth.
Myanmar,Indian,Myanmar_Indian_food_14.png,Mohinga,"The food in the photo is associated with Myanmar and is called ""Mohinga."" It's a popular Burmese dish made with rice noodles in fish soup."
Myanmar,Indian,Myanmar_Indian_food_15.png,Laphet Thoke,"The food in the photo is mostly associated with Myanmar and is called ""Lahpet Thoke,"" which is a Burmese tea leaf salad."
Myanmar,Indian,Myanmar_Indian_food_16.png,Mohinga,"The food in the photo is mostly associated with India and is called ""pani puri."" It is a popular street food consisting of hollow, crispy puris filled with spicy and tangy water, flavored with tamarind, and often accompanied by various fillings like boiled potatoes, chickpeas, or sprouts."
Myanmar,Indian,Myanmar_Indian_food_17.png,Mohinga,"The food in the photo is called ""Mohinga,"" which is a traditional dish mostly associated with Myanmar (Burma). It's a popular breakfast dish made of fish soup with rice noodles."
Myanmar,Indian,Myanmar_Indian_food_18.png,Ohn No Khao Swe,"The food in the photo is Mohinga, which is mostly associated with Myanmar. It's a traditional Burmese dish consisting of rice noodle soup with fish broth."
Myanmar,Indian,Myanmar_Indian_food_19.png,Mohinga,"The food in the photo is mostly associated with Pakistan and is called ""Nihari."" It is a slow-cooked stew traditionally made with beef or lamb, though chicken versions also exist."
Myanmar,White,Myanmar_White_food_0.png,Burmese Curry,"This food is associated with Myanmar and is commonly known as a Burmese curry meal. It consists of a variety of small dishes, including curry, vegetables, and dips, often served with rice."
Myanmar,White,Myanmar_White_food_1.png,Laphet Thoke,"The food in the photo is mostly associated with Myanmar and is commonly known as “lahpet thoke” or fermented tea leaf salad. It typically includes fermented tea leaves, fried garlic, nuts, seeds, and other ingredients, often served with rice and soup."
Myanmar,White,Myanmar_White_food_2.png,Mohinga,"The food in the photo is called ""ohn no khao swè,"" also known as coconut noodle soup, and it is mostly associated with Myanmar."
Myanmar,White,Myanmar_White_food_3.png,Mohinga,"The food in the photo is mostly associated with Myanmar. It's called Mohinga, a traditional Burmese dish typically made with rice noodles and fish soup."
Myanmar,White,Myanmar_White_food_4.png,Laphet Thoke,"The food in the photo is mostly associated with Indonesia. It's called ""capcay,"" a Chinese-Indonesian vegetable stir-fry."
Myanmar,White,Myanmar_White_food_5.png,Dote Htoe,"The food in the photo is mostly associated with the Philippines and is called ""balut."" Balut is a fertilized duck egg with a partially developed embryo inside that is boiled and eaten from the shell."
Myanmar,White,Myanmar_White_food_6.png,Dote Htoe,"This type of food is mostly associated with Cambodia and is commonly known as ""Phnom Penh Noodle Soup,"" featuring various meats and ingredients boiled on skewers."
Myanmar,White,Myanmar_White_food_7.png,Ohn No Khao Swe,"The dish in the photo looks like ""mohinga,"" which is a traditional Burmese dish. It is a noodle soup commonly associated with Myanmar (Burma)."
Myanmar,White,Myanmar_White_food_8.png,Burmese Curry,"The food in the photo is mostly associated with Laos. It appears to be a traditional Lao meal, including dishes that resemble various forms of ""Jeow"" (a type of dipping sauce) and steamed vegetables often served with sticky rice."
Myanmar,White,Myanmar_White_food_9.png,Dote Htoe,"The food shown in the photo is called ""Satay Afnor"" and is mostly associated with Cambodia."
Myanmar,White,Myanmar_White_food_10.png,Mohinga,"The food in the photo is called ""bún riêu,"" which is a Vietnamese soup. It is mostly associated with Vietnam."
Myanmar,White,Myanmar_White_food_11.png,Dote Htoe,"The food in the photo is mostly associated with Myanmar and is called ""Mandalay Myee Shay."" It is a traditional Myanmar hot pot dish where skewered meats and vegetables are cooked directly at the table in a pot of hot broth."
Myanmar,White,Myanmar_White_food_12.png,Nan Gyi Thoke,"The dish in the photo is most commonly associated with Malaysia and is called ""Mee Goreng."""
Myanmar,White,Myanmar_White_food_13.png,Mohinga,"The food in the photo is called Mohinga, and it is mostly associated with Myanmar (Burma). It's a popular rice noodle and fish soup, often considered the national dish of Myanmar."
Myanmar,White,Myanmar_White_food_14.png,Mohinga,"The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It's a traditional Burmese dish made of rice noodles in a fish-based broth, often served with crispy fritters and garnished with lime, cilantro, and other herbs."
Myanmar,White,Myanmar_White_food_15.png,Laphet Thoke,"The food in the photo is mostly associated with Myanmar and is called ""Lahpet Thoke,"" which is a Burmese tea leaf salad."
Myanmar,White,Myanmar_White_food_16.png,Mohinga,"The dish in the photo is called menudo, and it is mostly associated with Mexico. Menudo is a traditional Mexican soup made with beef tripe and red chili pepper base, often served with lime, chopped onions, cilantro, and tortillas."
Myanmar,White,Myanmar_White_food_17.png,Mohinga,"The food in the photo is called ""Khao Soi"" and it is mostly associated with Thailand."
Myanmar,White,Myanmar_White_food_18.png,Ohn No Khao Swe,The food in the photo is mostly associated with Myanmar and is called Mohinga.
Myanmar,White,Myanmar_White_food_19.png,Mohinga,"The food in the photo is mostly associated with Pakistan and is called ""Nihari."" It is a slow-cooked meat stew often served with optional garnishes like lemon, cilantro, and fried onions."
