original_country,synthesized_race,image_file_name,label,response
Myanmar,EastAsian,Myanmar_EastAsian_food_17.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Laos, and it is called ""Or Lam,"" a traditional Lao stew."
Myanmar,EastAsian,Myanmar_EastAsian_food_18.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","This dish is mostly associated with Vietnam and is called ""lẩu lòng bò"" or ""pork offal hotpot."" It typically includes various pork parts, vegetables, and dipping sauces, and is served with skewers in a communal setting."
Myanmar,EastAsian,Myanmar_EastAsian_food_19.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is most commonly associated with Myanmar and is called ""Mandalay Myee Shay"" or ""Mandalay Noodles."" It is a popular street food featuring skewers cooked in a central pot with various dipping sauces."
Myanmar,EastAsian,Myanmar_EastAsian_food_20.png,"Laphet Thoke,Tea leaf salad","The dish in the photo is called ""Ensalada de Chonta"" and it is most associated with Ecuador. It typically includes ingredients such as chonta (palm heart), lettuce, tomatoes, and various seeds or nuts."
Myanmar,EastAsian,Myanmar_EastAsian_food_21.png,"Burmese street food, Mont lin maya, Husband-and-wife snack","The food in the photo is known as ""Bánh Khọt,"" which is a Vietnamese dish. It's a small, savory pancake made from rice flour and usually filled with shrimp or other ingredients. Bánh Khọt is a popular street food in Vietnam."
Myanmar,EastAsian,Myanmar_EastAsian_food_22.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is Nasi Kerabu, which is most associated with Malaysia. It is a traditional Malaysian rice dish, typically blue-colored from butterfly pea flowers, and is often served with fresh herbs, pickles, and various proteins."
Myanmar,EastAsian,Myanmar_EastAsian_food_23.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo resembles a traditional meal from Myanmar, often featuring Burmese cuisine with a variety of dishes served together."
Myanmar,EastAsian,Myanmar_EastAsian_food_24.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The food in the photo represents grilled and skewered meats and snacks, commonly associated with Laos. These kinds of street foods are often found in markets and are a popular aspect of Laotian cuisine."
Myanmar,EastAsian,Myanmar_EastAsian_food_25.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo appears to be Khao Soi, a dish most associated with Thailand, particularly Northern Thailand. Khao Soi is a curry noodle soup typically made with coconut milk, boiled egg noodles, and often topped with crispy fried noodles."
Myanmar,EastAsian,Myanmar_EastAsian_food_26.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup,Mont Te","The dishes in the photo suggest that they are associated with Vietnamese cuisine. The meal appears to include rice, soup, and vegetables, which are common in Vietnam."
Myanmar,EastAsian,Myanmar_EastAsian_food_27.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo resembles Mohinga, a traditional dish most associated with Myanmar. Mohinga is a rice noodle and fish soup, often considered the national dish of Myanmar."
Myanmar,EastAsian,Myanmar_EastAsian_food_28.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is Mohinga, which is most associated with Myanmar. It's a traditional Burmese dish of rice noodles served in a fish-based broth."
Myanmar,EastAsian,Myanmar_EastAsian_food_29.png,"Pe Pyote Ei Kyae Kway,Boiled Peas,Ei Kyar Kway,Naan","The foods in the photo are most associated with Myanmar. The image shows traditional Burmese breakfast items such as ""pe pyoke"" (boiled peas), ""youtiao"" (Chinese-style fried dough sticks), and a type of fried snack that resembles ""nan gyi"" or similar. These are commonly found in Myanmar."
Myanmar,EastAsian,Myanmar_EastAsian_food_30.png,"Laphet Thoke,Tea leaf salad","The food in the photo appears to be Budae Jjigae, which is most associated with Korea. Budae Jjigae is a Korean stew that includes a variety of ingredients like sausage, beans, and kimchi."
Myanmar,EastAsian,Myanmar_EastAsian_food_31.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","I can't determine the exact food, but the spread looks like it could be associated with Burmese cuisine from Myanmar. This assumption is based on the variety of dishes, some of which might include curries, salads, and soups that are typical in Myanmar."
Myanmar,EastAsian,Myanmar_EastAsian_food_32.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is most associated with Myanmar. The dishes on the table appear to include traditional Burmese cuisine, such as curries, rice, and various side dishes common in Myanmar."
Myanmar,African,Myanmar_African_food_0.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is called Khao Soi, and it is mostly associated with Thailand. Khao Soi is a curry noodle soup popular in Northern Thai cuisine."
Myanmar,African,Myanmar_African_food_1.png,"Laphet Thoke,Tea leaf salad ","The food in the photo looks like ""mee goreng,"" which is mostly associated with Malaysia and Indonesia. It's a spicy fried noodle dish often enjoyed in those regions."
Myanmar,African,Myanmar_African_food_2.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It is a traditional Burmese noodle soup often eaten for breakfast."
Myanmar,African,Myanmar_African_food_3.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It is a traditional Burmese noodle soup with fish broth, often considered the national dish of Myanmar."
Myanmar,African,Myanmar_African_food_4.png,"Laphet Thoke,Tea leaf salad","The food in the photo appears to be 'Yam and Egg Sauce,' which is mostly associated with Nigeria. Yam is a staple food in Nigerian cuisine, often served with a sauce made of eggs, tomatoes, and vegetables."
Myanmar,African,Myanmar_African_food_5.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The dish in the photo is called ""Khao Soi,"" and it is mostly associated with northern Thailand. It features a curry broth, egg noodles, and typically chicken or beef, garnished with crispy noodles and cilantro."
Myanmar,African,Myanmar_African_food_6.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The dish in the photo is called ""mohinga,"" and it is mostly associated with Myanmar (Burma). It is a rice noodle and fish soup, considered a traditional and popular breakfast food in the country."
Myanmar,African,Myanmar_African_food_7.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo is called ""Khao Soi,"" which is mostly associated with Thailand. It's a popular dish in Northern Thai cuisine, featuring a rich, curry-like soup with noodles and crispy toppings."
Myanmar,African,Myanmar_African_food_8.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is mostly associated with India and is called ""Kheema Pav"" and ""Anda Bhurji."" These are popular Indian street foods."
Myanmar,African,Myanmar_African_food_9.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The food in the photo is mostly associated with Ghana, and it is called ""fufu."" Fufu is a popular dish in many West African countries, often served with a variety of soups or stews."
Myanmar,African,Myanmar_African_food_10.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with the Philippines. This dish is called ""Laing."" It typically consists of taro leaves cooked in coconut milk, often spiced with chili."
Myanmar,African,Myanmar_African_food_11.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The food in the photo is most likely associated with Myanmar and it's called ""Mohinga."" Mohinga is a traditional Burmese dish typically made with rice noodles and fish broth, often considered the national dish of Myanmar."
Myanmar,African,Myanmar_African_food_12.png,"Nan Gyi Thoke,Noodle salad,Khao Soi Thoke","The food in the photo is mostly associated with Myanmar and is called Mohinga. It's a traditional Burmese dish often eaten for breakfast, made with rice noodles in a fish-based soup."
Myanmar,African,Myanmar_African_food_13.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","This food looks like it is mostly associated with Myanmar and is called ""mont di."""
Myanmar,African,Myanmar_African_food_14.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","This street food is mostly associated with the Philippines and is commonly known as ""isaw."" Isaw refers to grilled or barbecued chicken or pork intestines, often skewered on sticks and served with various dipping sauces."
Myanmar,African,Myanmar_African_food_15.png,"Laphet Thoke,Tea leaf salad","This food is mostly associated with Myanmar and is called ""offal skewers"" or ""innards skewers."" It often features a variety of organ meats skewered on sticks, commonly found in Burmese street food."
Myanmar,African,Myanmar_African_food_16.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo looks like ""khow suey,"" which is mostly associated with Myanmar. It's a noodle dish often served in a coconut milk-based curry, accompanied by a variety of toppings like hard-boiled eggs, fried noodles, and lime."
Myanmar,African,Myanmar_African_food_17.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Ghana and is called ""fufu,"" often served with various soups or stews. In this image, it looks like it might be paired with a variety of soups and vegetables."
Myanmar,African,Myanmar_African_food_18.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo is mostly associated with Vietnam and is commonly called ""Phá Lấu."" It is a popular street food made from various types of meat, typically organ meats, cooked in a rich, flavorful broth."
Myanmar,African,Myanmar_African_food_19.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Myanmar and is called ""Mote Lone Yay Paw,"" which is a type of skewered street food."
Myanmar,African,Myanmar_African_food_20.png,"Laphet Thoke,Tea leaf salad","The dish in the photo is called *ensalada de chochos*, and it is most associated with Ecuador. It features chochos (lupin beans), corn, toasted maiz (corn nuts), lettuce, tomatoes, and other ingredients."
Myanmar,African,Myanmar_African_food_21.png,"Burmese street food, Mont lin maya, Husband-and-wife snack","The food in the photo is called ""akara"" or ""accara,"" which is a dish made from deep-fried black-eyed pea fritters, often served with spicy sauce. It is most associated with West African countries, particularly Nigeria. Akara is a popular street food and is commonly eaten for breakfast."
Myanmar,African,Myanmar_African_food_22.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is a meal commonly associated with Malaysia, specifically ""Nasi Kerabu"" which is a rice dish often served with various herbs, vegetables, and flavorful condiments."
Myanmar,African,Myanmar_African_food_23.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo looks like ""nasi campur,"" which is commonly associated with Indonesia. It consists of rice served with a variety of side dishes, including vegetables, meat, and condiments. Each serving can be customized with different dishes, reflecting the diversity of Indonesian cuisine."
Myanmar,African,Myanmar_African_food_24.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers",The food in the photo is most associated with the Democratic Republic of the Congo and it is caterpillars. They are commonly consumed in the region and are often sold as street food or in markets.
Myanmar,African,Myanmar_African_food_25.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo is called ""Mohinga,"" which is a rice noodle and fish soup that's most associated with Myanmar."
Myanmar,African,Myanmar_African_food_26.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup,Mont Te","The food in the photo appears to be associated with Vietnam. The image shows Vietnamese dishes, including a type of soup possibly resembling ""canh chua,"" which is a sour soup, common in Vietnamese cuisine. You can also see rice and what looks like a green papaya or bamboo shoot salad, which complements many Vietnamese meals."
Myanmar,African,Myanmar_African_food_27.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo appears to be Mohinga, a dish most associated with Myanmar. It's a traditional Burmese rice noodle soup made with fish broth."
Myanmar,African,Myanmar_African_food_28.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo appears to be ""pepper soup,"" which is most associated with Nigeria. Pepper soup is a popular Nigerian dish known for its spicy and flavorful broth."
Myanmar,African,Myanmar_African_food_29.png,"Pe Pyote Ei Kyae Kway,Boiled Peas,Ei Kyar Kway,Naan","The food in the photo is called ""koshary,"" which is most associated with Egypt. It typically includes rice, lentils, pasta, chickpeas, and is topped with fried onions and tomato sauce."
Myanmar,African,Myanmar_African_food_30.png,"Laphet Thoke,Tea leaf salad","The food in the photo is typically Doro Wat, and it is most associated with Ethiopia. It's a flavorful Ethiopian stew made primarily with chicken."
Myanmar,African,Myanmar_African_food_31.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is most associated with Myanmar. It appears to be a traditional Burmese meal, often characterized by dishes like curries, soups, and various accompaniments. The assortment of colorful curries and side dishes is typical of a Burmese dining experience."
Myanmar,African,Myanmar_African_food_32.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is a variety of dishes commonly associated with Myanmar cuisine. It appears to include items such as a curry, vegetables, and possibly fermented tea leaves or salads, which are typical in Burmese meals."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_0.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is mostly associated with Myanmar, and it is called ""Burmese curry"" or ""Myanmar curry."" The spread includes a variety of dishes typically found in a traditional Burmese meal."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_1.png,"Laphet Thoke,Tea leaf salad ","The food in the photo is mostly associated with Sri Lanka. It includes ""gotu kola sambol,"" which is the green dish on the plate. Other items like rice, dhal curry, and various accompaniments are also typical of Sri Lankan cuisine."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_2.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is called ""Sothi Appam"" or ""Idiyappam,"" served with ""Sothi,"" a coconut milk stew. It is mostly associated with Sri Lanka and the Tamil cuisine of South India."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_3.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It's a traditional Burmese dish, typically made with rice noodles and fish broth, often served as a breakfast food."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_4.png,"Laphet Thoke,Tea leaf salad","The food in the photo is mostly associated with Suriname and is called ""Patties Met Chinese Kool."" This dish typically includes stir-fried Chinese cabbage and shrimp, often served with roti or rice."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_5.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The food in the photo is mostly associated with the Philippines and is known as ""balut."" Balut is a fertilized duck egg with a developing embryo inside that is boiled and eaten from the shell."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_6.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","This food is mostly associated with Myanmar and is called ""E Kya Kway"" or ""Inn Kyaik Kyaw"". It's a popular street food featuring skewers, often with a variety of meats and offal, cooked in a boiling broth."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_7.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It's a traditional Burmese dish made of rice noodles in a fish-based broth, often served with toppings like boiled eggs and fritters."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_8.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is mostly associated with India. It appears to be a traditional Indian meal, which includes rice, various curries, and possibly some vegetable dishes and pickles. The specific names of the dishes would require more detailed identification, but they are likely typical of Indian cuisine."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_9.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","This food is known as ""Baozi"" or ""Bao,"" and it is mostly associated with China. It consists of steamed buns with various fillings. In the image, you can also see various proteins and vegetables skewered around a hot pot setup, which is common in Chinese and some Asian street food settings."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_10.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Thailand and is called Khao Soi. It is a popular Northern Thai curry noodle soup typically made with a rich, coconut-based broth and includes egg noodles, meat, and various toppings like cilantro and lime."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_11.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The food in the photo is mostly associated with Myanmar and is called ""Mala Hin."" It typically consists of various skewered ingredients cooked in hot oil or broth, often served with dipping sauces."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_12.png,"Nan Gyi Thoke,Noodle salad,Khao Soi Thoke","The dish in the photo is mostly associated with Thailand and is commonly known as ""Pad Thai."""
Myanmar,SouthAsian,Myanmar_SouthAsian_food_13.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup",The food in the photo is mostly associated with Myanmar and is called Mohinga. It is a traditional Burmese dish made from rice noodles served in a fish-based broth.
Myanmar,SouthAsian,Myanmar_SouthAsian_food_14.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is associated with Myanmar and is called ""Mohinga."" It's a popular Burmese dish made with rice noodles in fish soup."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_15.png,"Laphet Thoke,Tea leaf salad","The food in the photo is mostly associated with Myanmar and is called ""Lahpet Thoke,"" which is a Burmese tea leaf salad."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_16.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is mostly associated with India and is called ""pani puri."" It is a popular street food consisting of hollow, crispy puris filled with spicy and tangy water, flavored with tamarind, and often accompanied by various fillings like boiled potatoes, chickpeas, or sprouts."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_17.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is called ""Mohinga,"" which is a traditional dish mostly associated with Myanmar (Burma). It's a popular breakfast dish made of fish soup with rice noodles."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_18.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo is Mohinga, which is mostly associated with Myanmar. It's a traditional Burmese dish consisting of rice noodle soup with fish broth."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_19.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Pakistan and is called ""Nihari."" It is a slow-cooked stew traditionally made with beef or lamb, though chicken versions also exist."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_20.png,"Laphet Thoke,Tea leaf salad","The food in the photo is Laphet Thoke, which is a Burmese tea leaf salad. It is most associated with Myanmar (Burma)."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_21.png,"Burmese street food, Mont lin maya, Husband-and-wife snack","The food in the photo resembles ""kanom krok,"" which is a traditional Thai dessert. It is associated with Thailand and is made using coconut milk and rice flour, typically cooked in a cast iron pan with small, round compartments."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_22.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo includes rice and various accompaniments, which appear to be part of an Indian meal. This style of eating, with a variety of dishes and condiments, is most associated with India."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_23.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food shown in the photo is most associated with Sri Lanka. It appears to be a Sri Lankan meal with rice and an assortment of curries and side dishes, commonly called ""Sri Lankan rice and curry."""
Myanmar,SouthAsian,Myanmar_SouthAsian_food_24.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The food in the photo is sliced areca nut, often known as betel nut, typically served on skewers. This is most associated with the street food scene in Nepal. Areca nut is commonly chewed in many South and Southeast Asian countries."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_25.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo is most associated with Myanmar. It is known as Mohinga, which is a traditional Burmese dish consisting of rice noodles in a fish-based broth."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_26.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup,Mont Te","I cannot identify the person, but the food appears to be associated with traditional **Indian** cuisine. The dishes include what looks like **sambar** (a lentil-based stew) and rice, which are common in South Indian meals."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_27.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo appears to be mohinga, which is most associated with Myanmar. Mohinga is a traditional Burmese fish noodle soup."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_28.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo appears to be a bowl of Indian curry or dal, which is commonly associated with India."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_29.png,"Pe Pyote Ei Kyae Kway,Boiled Peas,Ei Kyar Kway,Naan","The food in the photo is ""luchi"" served with a side dish that appears to be a type of curry. Luchi is a type of deep-fried bread made from unleavened dough, and it's most associated with Bengali cuisine, popular in West Bengal, India, and Bangladesh."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_30.png,"Laphet Thoke,Tea leaf salad","The food in the photo is Bhel Puri, which is most associated with India. It's a popular street food made with puffed rice, vegetables, and tangy tamarind sauce."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_31.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo, featuring a variety of spicy dishes and curry, is most associated with South Indian cuisine. This style of cuisine is characterized by its use of rice, lentils, and spices, and it often includes a wide array of vegetarian and meat dishes."
Myanmar,SouthAsian,Myanmar_SouthAsian_food_32.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is associated with Myanmar. This is a typical spread of a traditional Burmese meal, which often includes rice, curries, soup, and various side dishes."
Myanmar,Myanmar,Myanmar_food_0.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo is mostly associated with Myanmar (Burma) and is known as ""Burmese cuisine"" or ""Myanmar food."" The dishes often include rice, curry, fermented vegetables, salads, and soups."
Myanmar,Myanmar,Myanmar_food_1.png,"Laphet Thoke,Tea leaf salad ","The food in the photo is mostly associated with Myanmar. It is called ""Mohinga,"" a traditional Burmese dish consisting of rice noodles served in a fish-based soup. Mohinga is often garnished with various toppings like lime, crispy fritters, and other ingredients seen in the photo."
Myanmar,Myanmar,Myanmar_food_2.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is associated with Myanmar and is called ""Mont Di."" Mont Di is a dish made with thin rice noodles, typically served with a flavorful broth and various toppings."
Myanmar,Myanmar,Myanmar_food_3.png,"Mohinga,fish-based soup,fish-based broth,fish broth,fish soup","The food in the photo is mostly associated with Myanmar, and it is called ""Mohinga."" Mohinga is a traditional Burmese dish made from rice noodles and fish soup, often served with boiled eggs and fritters."
Myanmar,Myanmar,Myanmar_food_4.png,"Laphet Thoke,Tea leaf salad","The food in the photo is mostly associated with Indonesia and is called ""nasi goreng."" Nasi goreng is a popular Indonesian fried rice typically cooked with a variety of ingredients such as vegetables, meat, and sometimes topped with a fried egg."
Myanmar,Myanmar,Myanmar_food_5.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","The food in the photo is mostly associated with Myanmar and is commonly known as ""Mohinga."" Mohinga is a traditional Burmese dish, typically consisting of rice noodles in a fish-based broth, often served with fritters and eggs."
Myanmar,Myanmar,Myanmar_food_6.png,"Dote Htoe,Wat Thar Dote Htoe,pork offal skewers,pork skwers","This dish is mostly associated with Myanmar, and it is called ""E Kya Kway."" The image features a typical street food setting in Myanmar where skewered meats and other ingredients are cooked in a hot pot."
Myanmar,Myanmar,Myanmar_food_7.png,"Ohn No Khao Swe,coconut curry noodles,coconut curry soup,coconut curry,coconut noodles","The food in the photo is mostly associated with Myanmar and is called ""Mohinga."" It is a traditional Burmese dish consisting of rice noodles served in a fish-based broth, often garnished with a boiled egg, cilantro, and other condiments."
Myanmar,Myanmar,Myanmar_food_8.png,"Burmese curry,Burmese cuisine,Myanmar curry,Myanmar cuisine","The food in the photo appears to be associated with Thailand. The dishes include a variety of Thai foods, such as what looks like ""Nam Prik"" (chili dip), which is often served with vegetables, and spicy curries."
